Male,-526.1141967773438,12.098077774047852,11.152885437011719,9.738905906677246,8.047201156616211,6.264156341552734,4.529802322387695,2.9209210872650146,1.4620115756988525,0.1549442708492279,-0.9894177913665771,-1.9338128566741943,-2.619920492172241
Male,-465.5871276855469,59.33238983154297,9.72715950012207,11.706592559814453,18.035598754882812,-1.867713212966919,-11.373832702636719,-3.74623703956604,-1.8649927377700806,-1.681684970855713,2.6582436561584473,0.8504589796066284,-3.1417737007141113
Male,-418.6095886230469,52.461429595947266,-3.8180346488952637,22.038776397705078,-1.7919611930847168,3.1485414505004883,-12.43569564819336,-14.461514472961426,7.19660758972168,-6.329405307769775,-0.438949316740036,5.959234714508057,-6.5933332443237305
Male,-393.8587646484375,43.166709899902344,-9.888731956481934,31.17144203186035,-16.4559326171875,7.403006553649902,-5.779572486877441,-16.250696182250977,16.443605422973633,-7.634210586547852,-1.796032428741455,6.096651077270508,-10.107023239135742
Male,-400.60894775390625,46.45997619628906,-13.999948501586914,32.10645294189453,-16.225543975830078,4.177030563354492,-2.604968786239624,-12.669620513916016,18.9582576751709,-10.895174026489258,-4.991138458251953,2.807880163192749,-17.849666595458984
Male,-419.0621337890625,53.56565856933594,-14.22184944152832,17.206396102905273,-7.43975830078125,-5.180301189422607,-4.356666564941406,-6.880739212036133,4.221811771392822,-11.514294624328613,-3.6727004051208496,0.9834545850753784,-14.495251655578613
Male,-428.67449951171875,66.10336303710938,-7.936469078063965,1.5085868835449219,0.10059475898742676,-10.91082763671875,-6.136348247528076,2.078777313232422,-3.703904151916504,-5.191465377807617,-2.286147117614746,-4.74429988861084,-10.414726257324219
Male,-431.943359375,64.60151672363281,-4.804202556610107,3.4231348037719727,7.324791431427002,-7.185861587524414,-10.028886795043945,1.655447006225586,-1.3093715906143188,-1.4982315301895142,-3.994211196899414,-6.124948501586914,-11.16682243347168
Male,-429.50262451171875,62.12199401855469,-11.114995956420898,7.798171043395996,10.829623222351074,-5.865163326263428,-10.449594497680664,-3.6584010124206543,-3.0454156398773193,-0.4593855142593384,-3.1658921241760254,-6.014865875244141,-11.073719024658203
Male,-429.8578186035156,62.03533172607422,-8.9673433303833,7.547950744628906,9.79151439666748,-6.1277618408203125,-10.346467971801758,-3.398016929626465,-4.153268337249756,-5.881560802459717,-5.489972114562988,-4.750199317932129,-3.244673490524292
Male,-429.78216552734375,60.12964630126953,-10.113183975219727,7.366253852844238,10.890268325805664,-6.9842071533203125,-8.937670707702637,4.199177265167236,-1.7131192684173584,-7.814811706542969,-3.712374210357666,-5.0717997550964355,-1.2202571630477905
Male,-426.8553771972656,61.85830307006836,-10.670117378234863,8.737448692321777,15.247337341308594,-5.21283483505249,-6.886593341827393,4.02631950378418,-3.4034042358398438,-6.567720413208008,-0.8594622015953064,-4.8234357833862305,-2.9195446968078613
Male,-430.53021240234375,66.22789001464844,-6.155684471130371,11.832212448120117,19.430747985839844,-1.8918697834014893,-6.936635494232178,-0.39918380975723267,-3.762160301208496,-3.828591823577881,-2.1070265769958496,-5.123192310333252,-9.696600914001465
Male,-432.0115966796875,73.01213073730469,-1.7180064916610718,10.118633270263672,17.19843864440918,-6.5673828125,-11.485589027404785,-0.16884148120880127,-0.5225517749786377,-5.96913480758667,-3.25191068649292,-5.202700614929199,-12.653570175170898
Male,-435.3472595214844,72.143798828125,-3.3155689239501953,6.106755256652832,10.106489181518555,-11.057042121887207,-12.996627807617188,3.1545801162719727,4.674118995666504,-6.656972408294678,-3.892632484436035,-1.186750054359436,-6.982402801513672
Male,-437.20806884765625,68.56993865966797,-5.17396354675293,6.973083019256592,7.913806915283203,-13.413900375366211,-13.129258155822754,-1.8792972564697266,1.1483830213546753,-3.898743152618408,-2.495630979537964,0.1082887053489685,-5.059443473815918
Male,-436.3717956542969,69.27189636230469,-6.7709455490112305,6.353649139404297,11.014569282531738,-10.106358528137207,-10.33442497253418,-0.44023576378822327,1.7994869947433472,-3.1112112998962402,-5.215043067932129,-3.430236339569092,-6.707767963409424
